x1,y1,z1,V1,V2
0.491992905,-0.765433124,-0.103929425,3,2
-3.629392226,-0.833220345,-0.180823706,5,2
0.133923108,-0.505588289,-0.340486914,3,2
0.047358506,-0.911524837,-0.177475356,3,2
-0.020684839,-0.34739349,-0.042081539,3,2
0.155791711,-0.483679915,-0.262860257,3,2
0.287432978,-0.90660128,-0.124004604,3,2
-0.203335107,-0.717579215,-0.243728351,3,2
0.540998928,-0.879437399,-0.094865287,2,2
0.34225229,-0.927870995,-0.152525288,3,2
-2.211537478,-0.853997855,-0.179431732,5,2
-0.000638326,-0.590678849,-0.027183184,3,2
0.022995786,-0.475157764,-0.322204562,3,2
0.03276092,-0.451851728,-0.084127802,3,2
-1.441485296,-0.816698348,-0.105884836,5,2
0.041770382,-0.600977999,-0.184103475,3,2
-0.209547871,-0.664203362,-0.269015176,3,2
-0.124576519,-0.408836777,-0.280061431,3,2
-0.075101911,-0.503771083,-0.039741773,3,2
-0.021696162,-0.685015237,-0.182895537,3,2
0.362856324,-0.584480133,-0.02444672,3,2
-0.078773551,-0.476275362,-0.366264995,3,2
-4.284499381,-0.83022267,-0.161201126,5,2
-1.309233992,-0.830180686,-0.119328663,5,2
0.063183494,-0.485648948,-0.288564882,3,2
-0.228441364,-0.401040378,-0.283979237,3,2
0.001723064,-0.693389652,-0.093882461,3,2
0.118986903,-0.860737005,-0.215285623,3,2
0.303996365,-0.783950767,-0.049820961,5,2
0.546869369,-0.851383853,-0.108777143,3,2
-0.066071973,-0.327218278,-0.062300342,3,2
0.121952653,-0.851728373,-0.122064974,6,2
-3.62990907,-0.871348344,-0.154923506,5,2
0.316588269,-0.731640206,-0.078433444,3,2
-0.064392101,-0.455280163,-0.316451727,3,2
-4.07197269,-0.818726693,-0.16724247,5,2
0.124221331,-0.575881649,-0.252025832,3,2
0.353300204,-0.90187558,-0.130243055,3,2
0.084304682,-0.855127818,-0.122671407,3,2
0.065283567,-0.487061128,-0.370706993,3,2
-0.188317204,-0.633129237,-0.254255604,3,2
0.106321179,-0.452713826,-0.244997455,3,2
0.312806656,-0.782215284,-0.113889872,3,2
0.188558925,-0.825660623,-0.180147507,3,2
-0.166461425,-0.511040005,-0.301504833,3,2
-0.007048815,-0.568887943,-0.192730956,3,2
0.048725918,-0.557899808,-0.093995697,3,2
0.050845777,-0.316649876,-0.063598208,3,2
0.060733073,-0.908236921,-0.128000737,6,2
0.148345025,-0.610439073,0.099314011,3,2
-4.081275556,-0.667572301,-0.256214056,5,2
0.095278319,-0.359043309,0.047689064,2,2
0.285541604,-0.905401912,-0.171013793,3,2
0.146190666,-0.462168916,0.116207118,3,2
-0.045360616,-0.565298194,-0.167005004,3,2
0.005534136,-0.541320225,-0.26895921,3,2
0.036757677,-0.61736506,-0.288152592,3,2
0.349407115,-0.724601441,-0.054958694,2,2
-0.06320542,-0.577847206,-0.275066659,3,2
0.202079289,-0.730031586,-0.187490499,3,2
0.206703619,-0.933451232,-0.174971786,6,2
0.168010753,-0.82872161,-0.231016545,3,2
0.03096966,-0.418572073,-0.392927211,3,2
-0.051325793,-0.632207409,-0.232079978,3,2
0.023406995,-0.53261892,-0.295081702,3,2
0.277280932,-0.656958036,-0.041815136,3,2
0.142539081,-0.523716408,-0.109627959,3,2
0.432595659,-0.811100522,-0.09949675,3,2
-0.035461452,-0.614993751,-0.142665993,3,2
-0.074094342,-0.265139648,0.025966084,3,2
-0.017145131,-0.481523505,-0.295856359,3,2
0.384874773,-0.912638738,-0.181573153,3,2
0.052104372,-0.493961337,0.03968733,3,2
0.430604312,-0.417218979,0.054211317,2,2
-0.148055628,-0.450998934,-0.328569482,3,2
0.151045793,-0.840671685,-0.213475516,3,2
-0.039541334,-0.621486544,-0.237100165,3,2
0.428444343,-0.720533156,-0.064306213,3,2
0.090488312,-0.522939342,0.002643144,3,2
0.101347148,-0.453915665,-0.132565457,3,2
-0.10144336,-0.437954385,-0.108170853,3,2
-0.268555486,-0.561682328,-0.287859029,3,2
-0.03754523,-0.492787893,-0.297373996,3,2
-0.098502,-0.412481823,-0.391334193,3,2
0.230820744,-0.662504353,-0.046109443,3,2
-0.173085954,-0.593679659,-0.152791787,3,2
-0.07730683,-0.639188515,-0.207275972,3,2
0.336141534,-0.905386557,-0.137942855,3,2
0.266743607,-0.633555205,-0.044142989,2,2
-0.260549316,-0.603136347,-0.261066033,3,2
0.423981985,-0.764579656,-0.093935745,3,2
0.280504735,-0.78915932,-0.113317431,3,2
-0.09721766,-0.4695266,-0.340006955,3,2
0.053838834,-0.725150176,-0.240261485,3,2
0.064928706,-0.717915702,-0.145631775,3,2
0.058502341,-0.513574564,-0.363820885,3,2
0.011734585,-0.427071941,0.055140876,3,2
0.122937633,-0.633767757,-0.149839468,3,2
0.01512077,-0.518569016,-0.342013705,3,2
0.172897917,-0.664745298,-0.202371467,3,2
0.018357147,-0.499218678,-0.10497377,3,2
0.237939425,-0.609715364,-0.130699283,3,2
-0.037458565,-0.55030207,-0.168395375,3,2
0.295601271,-0.827505273,-0.183521941,3,2
0.451082803,-0.874072283,-0.12625316,3,2
-0.057913186,-0.465554082,-0.36503091,3,2
0.198974237,-0.90117378,-0.137209401,6,2
-0.07858605,-0.512348237,-0.263949473,3,2
0.253590046,-0.542861258,-0.137388964,3,2
0.143374882,-0.856148443,-0.113787298,3,2
0.07168371,-0.641834416,-0.258210217,3,2
0.072654364,-0.511190666,-0.339732876,3,2
-0.197138334,-0.483184809,-0.326505197,3,2
-0.116804967,-0.422046442,-0.268388962,3,2
-0.121462105,-0.417877965,-0.254745302,3,2
0.200994141,-0.532526154,-0.356825072,3,2
0.405429522,-0.646996955,-0.059279574,3,2
-0.101555452,-0.642546103,-0.302719357,3,2
0.351721145,-0.784203623,-0.087203432,3,2
0.328796766,-0.859181257,-0.10441208,3,2
-0.017856103,-0.727047605,-0.010467477,6,2
0.042684397,-0.625611545,-0.094232036,3,2
0.236700339,-0.7142618,-0.123541249,3,2
-0.02216769,-0.406892503,0.030376288,3,2
-0.226888332,-0.621530608,-0.204256321,6,2
0.383354681,-0.921509999,-0.126024477,3,2
-0.043353764,-0.544394704,-0.230469454,3,2
0.107196724,-0.449533926,-0.112425956,3,2
0.063513146,-0.55136667,-0.097746792,3,2
0.402383739,-0.786042738,-0.106734177,3,2
-1.555877113,-0.682909685,-0.235770621,5,2
0.106647366,-0.676992199,-0.250884218,3,2
0.000581346,-0.665909529,-0.135313229,3,2
0.03407854,-0.744972865,-0.220947547,3,2
-0.047573198,-0.698708228,-0.262457374,3,2
0.337426106,-0.610682507,-0.053910551,3,2
0.290928564,-0.908262822,-0.126158409,3,2
0.159672396,-0.700250695,-0.260647483,3,2
0.469372983,-0.870277827,-0.110410135,3,2
-0.118694117,-0.408584142,-0.351649249,3,2
0.199665148,-0.855319333,-0.170953666,3,2
0.122376774,-0.643469981,0.026767107,6,2
0.238798521,-0.794510425,-0.099246774,3,2
-0.052755417,-0.522824124,-0.257954358,3,2
0.149616696,-0.518098568,-0.23638517,3,2
0.076052284,-0.697005052,-0.150128692,3,2
-0.207477272,-0.711105254,-0.13506003,3,2
0.069806307,-0.887707405,-0.153842819,3,2
0.48125284,-0.804908455,-0.089812581,2,2
0.24316185,-0.912788171,-0.172034658,3,2
0.247560662,-0.784844927,-0.180368162,3,2
-0.056198199,-0.462350364,-0.013473553,3,2
-4.697855779,-0.693620793,-0.200178195,5,2
0.010516315,-0.747548145,-0.262253792,3,2
0.327951681,-0.802715836,-0.086070562,3,2
0.11681039,-0.461719794,-0.175329127,3,2
0.047677249,-0.529183727,-0.129203652,3,2
0.074736351,-0.758772426,-0.243266197,3,2
0.0708967,-0.743901513,-0.14093355,3,2
0.114217706,-0.438074051,-0.258946874,3,2
-0.031618393,-0.465065912,-0.315664688,3,2
0.312218676,-0.807804084,-0.118419188,3,2
0.121053623,-0.617660712,-0.167206959,3,2
-0.032098047,-0.477137242,-0.203424351,3,2
0.052083728,-0.304118623,0.096585151,3,2
0.215284643,-0.743169458,-0.170672746,3,2
0.020412927,-0.779048653,-0.232846477,3,2
-0.328690571,-0.770888819,-0.166376883,5,2
0.41282121,-0.787204741,-0.078962181,3,2
-0.078655379,-0.530874953,-0.308632539,3,2
0.414143832,-0.900462176,-0.131189734,3,2
0.352742866,-0.836440433,-0.107112327,3,2
-0.038628367,-0.29989808,-0.033755686,3,2
0.223216243,-0.86401225,-0.131010907,3,2
0.131122382,-0.706168218,-0.142572974,3,2
-0.013526896,-0.596834668,-0.300078173,3,2
0.406532864,-0.790323682,-0.079838404,3,2
0.010208246,-0.529838972,-0.292799693,3,2
-0.172629743,-0.497571764,-0.291304014,3,2
0.372773869,-0.910366112,-0.13869266,3,2
0.15508165,-0.665187585,-0.130668492,3,2
0.072926308,-0.777296054,-0.210396815,3,2
-2.611376443,-0.710502454,-0.259099935,5,2
0.247656984,-0.820171255,-0.124588292,3,2
-3.939947417,-0.812791206,-0.155182171,5,2
0.266124372,-0.8632524,-0.112213692,6,2
0.133461169,-0.479318826,-0.089843498,3,2
0.095223955,-0.617311714,-0.089028658,3,2
-1.892660261,-0.890004835,-0.16113246,5,2
0.324291028,-0.744286063,-0.08428527,3,2
-0.069961994,-0.412541205,-0.174877915,6,2
0.083350562,-0.55845131,-0.241021635,3,2
0.160634746,-0.517605217,-0.173943415,3,2
0.142383287,-0.709346217,-0.19873155,3,2
0.12009573,-0.584249204,-0.262925347,3,2
-0.12332944,-0.496150315,-0.332452887,3,2
0.078735124,-0.729476137,-0.2320127,3,2
-0.207445119,-0.710986367,-0.285037555,3,2
-0.982431118,-0.847664855,-0.116653635,5,2
-0.036670327,-0.547815849,-0.211144483,3,2
0.086215396,-0.605382359,-0.074435385,3,2
0.210404675,-0.724007837,-0.250407949,3,2
0.13345939,-0.736055833,-0.222963862,3,2
0.255615419,-0.764242299,-0.055803283,3,2
0.018149507,-0.530990613,-0.067697361,3,2
0.073902309,-0.653191388,-0.085965898,3,2
0.68051774,-0.898786107,-0.102468847,2,2
0.079402904,-0.304627247,0.085227163,3,2
0.222710112,-0.791953516,-0.077635294,2,2
-0.074521345,-0.469890854,-0.310176057,3,2
0.272288718,-0.705196913,-0.06559718,3,2
-0.022173878,-0.521433026,-0.275881549,3,2
0.066366353,-0.676609146,-0.215218631,3,2
0.418965308,-0.722273463,-0.064059223,3,2
0.383188317,-0.881276943,-0.135772893,3,2
0.060863977,-0.552026398,-0.130227172,3,2
-0.051601172,-0.337213564,-0.003954014,3,2
0.599745329,-0.925294285,-0.132857492,6,2
0.096243885,-0.794243387,-0.162275638,3,2
-4.381250041,-0.67547908,-0.224412334,5,2
0.297004302,-0.837555004,-0.176102289,3,2
-0.201119393,-0.495390849,-0.307020696,3,2
0.056690385,-0.521285121,-0.344423399,3,2
0.277952232,-0.892843504,-0.120507712,6,2
0.123796287,-0.483721801,-0.386450424,3,2
-0.16629649,-0.455046666,-0.327001131,3,2
0.000223283,-0.552692904,-0.032996931,3,2
0.038386993,-0.481025988,-0.223935331,3,2
0.339553173,-0.824194374,-0.110546947,3,2
0.296303261,-0.83336119,-0.134777324,3,2
0.176839199,-0.701789364,-0.180587914,3,2
-0.009007441,-0.646633312,-0.216772246,3,2
0.040902587,-0.701347257,-0.178421669,3,2
-0.022033327,-0.515675222,-0.037598026,3,2
0.383993478,-0.781459179,-0.106738997,3,2
0.405561014,-0.732940498,-0.041937781,3,2
0.372338997,-0.648842352,-0.151923109,3,2
-0.09060165,-0.418143374,-0.010656523,3,2
0.011523397,-0.444095133,-0.226888036,3,2
0.101195586,-0.618361317,-0.064760846,3,2
0.24265048,-0.721105327,-0.092422053,3,2
0.233300861,-0.737463527,-0.06041272,3,2
0.066425496,-0.786522184,-0.204672535,3,2
-0.000863209,-0.426029529,-0.14352463,3,2
0.213431397,-0.852931067,-0.138081084,3,2
0.121253041,-0.572637371,-0.323015605,3,2
0.300509436,-0.569970571,-0.036908061,3,2
-0.106933954,-0.472782517,-0.180317701,3,2
0.386101251,-0.431574602,0.020178271,2,2
0.276008224,-0.897068279,-0.149220262,3,2
-1.351060975,-0.851770438,-0.107371967,5,2
0.101651126,-0.558715983,-0.294385734,3,2
0.122908612,-0.561188042,0.004098817,3,2
-2.933415396,-0.829245326,-0.179263422,5,2
0.286541557,-0.820773461,-0.137146911,3,2
0.208415774,-0.676776505,-0.218822569,3,2
0.442724617,-0.702749482,-0.141612104,3,2
0.349414371,-0.720125539,-0.086937627,3,2
0.351291098,-0.901385983,-0.124090364,3,2
0.144744222,-0.447233375,-0.113303016,3,2
0.039142552,-0.468092724,-0.191223108,3,2
0.369760533,-0.725988821,-0.08545542,3,2
0.119793034,-0.464913744,-0.35372721,3,2
0.425604347,-0.61571933,-0.017267794,2,2
-0.079588651,-0.660130023,-0.262854771,3,2
-0.153633646,-0.794941239,-0.136541258,3,2
-0.075005168,-0.561979205,-0.277927657,3,2
0.090101446,-0.763134984,-0.039855141,6,2
-0.214334305,-0.456083383,-0.323152434,3,2
-0.132611786,-0.545887777,-0.173627269,3,2
0.093396712,-0.299217861,-0.434587966,3,2
0.369400855,-0.790076216,-0.104159164,3,2
-0.055816967,-0.519006863,-0.193133791,3,2
0.445315472,-0.773878665,-0.084963677,6,2
0.170805872,-0.708737349,-0.235097132,3,2
-0.047893496,-0.830389946,-0.190579729,3,2
0.051270525,-0.730702909,-0.125008721,6,2
0.006479255,-0.451619875,-0.303346479,3,2
0.398669503,-0.735261112,-0.075941747,2,2
0.026559572,-0.613035463,-0.210426759,3,2
0.10860343,-0.463653664,-0.169074595,3,2
0.078275125,-0.403087036,-0.114360372,3,2
0.163317163,-0.674716505,-0.049368232,3,2
0.162328689,-0.70004021,-0.222112408,3,2
0.220590498,-0.40159188,0.012353856,3,2
0.14804515,-0.744859339,-0.176845136,3,2
-0.091526436,-0.570314729,-0.206161526,3,2
-0.082275944,-0.598284985,-0.136240255,5,2
0.145498325,-0.573908264,-0.280761135,3,2
0.31068911,-0.842260678,-0.152139011,3,2
0.497150062,-0.840824871,-0.106856408,3,2
-0.041577951,-0.571078928,-0.22605168,3,2
0.046098482,-0.796566311,-0.203321314,3,2
0.144196997,-0.638285868,-0.269229516,3,2
0.498974732,-0.910285558,-0.112782412,6,2
-0.03043992,-0.590543907,-0.294034166,3,2
0.232950393,-0.799639196,-0.208306113,3,2
-0.089618627,-0.352383627,-0.413533058,3,2
0.152826969,-0.900498165,-0.19042834,3,2
-0.059480113,-0.760512239,-0.166766628,3,2
-0.09552656,-0.486343086,-0.316894727,3,2
-0.205833175,-0.747185118,-0.264835003,3,2
0.34974775,-0.73816166,-0.105613088,3,2
0.255909008,-0.705647373,-0.138980155,3,2
0.042947135,-0.470022445,-0.077199493,3,2
0.248428312,-0.621366408,-0.021150112,3,2
0.024477247,-0.787137214,-0.235987913,3,2
0.309752385,-0.899829797,-0.119085712,6,2
0.728647617,-0.747410164,-0.050069316,3,2
0.02326963,-0.405178913,-0.169793756,3,2
0.201740216,-0.752831731,-0.205433705,3,2
0.187651845,-0.59712652,-0.150807419,3,2
-0.034040263,-0.567562105,-0.231951962,3,2
-0.001316325,-0.503135535,-0.323181725,3,2
0.220246459,-0.777637732,-0.118585542,3,2
0.044185704,-0.404255233,-0.146379369,3,2
0.356833153,-0.890282267,-0.13773446,3,2
-0.24541346,-0.538996242,-0.305031154,3,2
-0.258129551,-0.588893662,-0.31348143,3,2
0.364640426,-0.621484522,-0.078474857,3,2
0.076676917,-0.425188071,-0.039244299,3,2
0.121842087,-0.915483238,-0.197875083,3,2
-0.116719319,-0.773710631,-0.183050562,3,2
0.228562986,-0.859235577,-0.191340539,3,2
-0.040959195,-0.497899157,-0.157654183,3,2
0.107561447,-0.737766627,-0.182140516,3,2
-0.048478711,-0.555755898,-0.281148371,3,2
0.04313375,-0.479303732,-0.317168512,3,2
0.033005843,-0.507071912,-0.323549034,3,2
0.242782148,-0.891956764,-0.14006244,3,2
-0.154575299,-0.693928417,-0.152477885,3,2
0.10508535,-0.466234172,-0.238172806,3,2
-4.059073368,-0.809557204,-0.151028254,5,2
-0.053421313,-0.507008705,-0.185968549,3,2
0.074909753,-0.905193136,-0.149823553,3,2
-0.037501296,-0.410674371,-0.204282656,3,2
-0.109705053,-0.5474436,-0.224112223,3,2
0.195533497,-0.642047676,-0.263212078,3,2
0.504335067,-0.837125168,-0.115847122,3,2
0.122551108,-0.358327038,-0.127381007,3,2
0.435290907,-0.783461448,-0.062152448,2,2
0.287998112,-0.909972502,-0.131365308,3,2
0.376402676,-0.906598435,-0.126303135,6,2
-0.182777747,-0.611021455,-0.259328086,3,2
0.54636041,-0.816104246,-0.078346305,3,2
0.453748434,-0.879535326,-0.130917167,3,2
-0.048756566,-0.405643838,-0.160799931,3,2
-0.099884091,-0.426566875,-0.175577567,3,2
0.303563707,-0.683607674,-0.057079724,3,2
0.308958323,-0.579425033,-0.228676619,3,2
-1.228730082,-0.708660041,-0.242669003,5,2
-0.030652808,-0.819050717,-0.196861513,3,2
0.101265103,-0.756573288,-0.120197752,3,2
-0.079350102,-0.510041922,-0.159767277,3,2
-0.009995774,-0.607631571,-0.258780812,3,2
0.164358492,-0.845436991,-0.18068875,3,2
0.251690416,-0.604048668,0.01246203,2,2
-0.219480773,-0.666739328,-0.155976265,3,2
0.194697102,-0.865569316,-0.140090171,3,2
0.540673392,-0.739811519,-0.02575099,2,2
0.276865579,-0.945058594,-0.162229666,3,2
-0.01827832,-0.535767277,-0.00878157,6,2
0.035833728,-0.776553842,-0.238178746,3,2
0.092743545,-0.50388676,0.076678718,3,2
0.270263881,-0.908181388,-0.187043643,3,2
0.244381662,-0.91288794,-0.183482931,3,2
0.216333271,-0.802193477,-0.086827262,3,2
-0.002940211,-0.443827766,-0.185673113,3,2
0.480560906,-0.863877295,-0.1004285,3,2
0.323426028,-0.830281057,-0.091161702,3,2
0.18925741,-0.913570282,-0.179776703,3,2
0.054441159,-0.582143914,-0.158076244,3,2
-3.583940946,-0.872577686,-0.156452748,5,2
0.462518318,-0.800340099,-0.160345766,3,2
0.220359528,-0.70452285,-0.274221232,3,2
0.251828652,-0.847086036,-0.167130905,3,2
0.263195158,-0.792040072,-0.215076893,3,2
0.35550816,-0.905446103,-0.148949578,3,2
0.111885363,-0.246914171,-0.473402654,3,2
-0.045374927,-0.643122525,-0.267179441,3,2
0.021091298,-0.492474416,-0.296825335,3,2
0.182638854,-0.724559568,-0.071921167,3,2
0.034907192,-0.525431475,-0.271549138,3,2
0.240197778,-0.85891198,-0.134940692,3,2
0.191041782,-0.550896839,-0.229772501,3,2
0.004320299,-0.499350329,-0.001358882,3,2
0.017642539,-0.814889795,-0.19111162,3,2
0.08499831,-0.256235286,-0.460767864,3,2
-0.158092016,-0.712562006,-0.257757716,3,2
0.371614649,-0.893175308,-0.163616355,3,2
0.046294074,-0.545065429,-0.304735252,3,2
0.119750422,-0.599621917,-0.030072962,3,2
-0.044294044,-0.687084219,-0.190224083,3,2
-0.11117673,-0.503343479,-0.33123687,3,2
0.099144532,-0.423991145,0.015592765,3,2
0.012607118,-0.334388573,-0.18210176,3,2
0.304466002,-0.839013896,-0.129182533,3,2
0.049311004,-0.640188076,-0.306015124,3,2
0.263684888,-0.942220716,-0.163538362,3,2
0.123612329,-0.872310415,-0.172793266,3,2
-0.117669072,-0.63852008,-0.309093882,3,2
0.170544393,-0.757929854,-0.086079579,3,2
0.069626138,-0.574220086,-0.294095569,3,2
0.141647855,-0.531810253,-0.286220864,3,2
-0.014979821,-0.479410989,-0.12607008,3,2
0.241011928,-0.705648299,-0.218763008,3,2
0.090221496,-0.40329595,-0.17439078,3,2
0.133441016,-0.418790156,-0.293345464,3,2
0.060735515,-0.582538253,-0.228984981,3,2
0.234073201,-0.904010475,-0.181042675,3,2
0.233940492,-0.866296239,-0.127571612,3,2
-0.063353488,-0.331576424,-0.148587556,3,2
0.373400001,-0.654967938,-0.065088513,3,2
0.069810655,-0.577693849,-0.162741977,3,2
0.439017811,-0.871903922,-0.125104418,3,2
-3.903421999,-0.831016401,-0.160417969,5,2
-0.067149728,-0.427350534,-0.108345898,3,2
0.278160359,-0.862973863,-0.158600941,6,2
-0.020184006,-0.876620994,-0.156186428,3,2
0.278824489,-0.739473017,-0.167591512,3,2
-0.651956706,-0.671355971,-0.305440473,5,2
0.075643246,-0.869534642,-0.121372,3,2
0.680444292,-0.794812469,-0.057632298,2,2
-0.049606998,-0.507080226,-0.240137095,3,2
0.559243518,-0.800915485,-0.065216,2,2
0.163695824,-0.552485239,0.016928672,3,2
0.12055391,-0.416088214,-0.155769587,3,2
0.034535883,-0.637704819,-0.209165785,3,2
0.34134617,-0.736788949,-0.181099675,3,2
-0.072076952,-0.551056891,-0.260151773,3,2
0.043151492,-0.599547469,-0.179094023,3,2
-0.149054422,-0.588294719,-0.245626576,3,2
0.336487618,-0.922686851,-0.138406501,3,2
0.239493348,-0.815562049,-0.173513748,3,2
0.25309133,-0.691284959,-0.146301769,3,2
0.00413749,-0.671790701,-0.207676272,3,2
-0.043896985,-0.564561465,-0.075951606,3,2
0.349062253,-0.830584728,-0.153339747,3,2
0.14910643,-0.841149664,-0.224907073,3,2
0.161702043,-0.537865849,-0.208027164,3,2
0.720346449,-0.726978037,-0.033700082,2,2
0.036066993,-0.554787532,-0.295147364,3,2
0.214430009,-0.824644385,-0.148512286,6,2
-0.075578886,-0.556858893,-0.180862088,3,2
0.19422303,-0.802032078,-0.116403471,3,2
-0.092920465,-0.434687592,-0.317534403,3,2
0.371590729,-0.823493562,-0.117657177,3,2
0.189574572,-0.811717678,-0.25036344,3,2
0.20121874,-0.834654804,-0.151849298,3,2
0.315221326,-0.560186138,-0.251048406,3,2
0.172136557,-0.694675536,-0.180813109,3,2
-0.112634013,-0.432563784,-0.294690905,3,2
0.279093956,-0.821647333,-0.138562565,3,2
0.045084323,-0.835313262,-0.068107283,3,2
0.076456718,-0.507425861,-0.239154059,3,2
0.206832234,-0.911515949,-0.176929846,3,2
0.095101941,-0.794460011,-0.140470456,3,2
0.195091359,-0.801267187,-0.13712639,3,2
0.126669078,-0.656951078,-0.263819735,3,2
0.025893934,-0.427801145,-0.06452386,3,2
0.022135624,-0.593149002,-0.23493167,3,2
0.043309483,-0.289234619,-0.448668432,3,2
0.239020893,-0.742973605,-0.083884276,3,2
0.180674323,-0.435735923,0.038447102,3,2
0.116420557,-0.47451922,-0.226899384,3,2
0.162315533,-0.680057928,-0.227820313,3,2
0.321019018,-0.804926793,-0.137157855,3,2
-0.079567098,-0.483569351,-0.327976214,3,2
0.160762488,-0.747495427,-0.17685936,3,2
0.156339985,-0.680660834,-0.263043453,3,2
0.142053914,-0.679220416,-0.177235596,3,2
0.105454232,-0.5213629,-0.323882051,3,2
-1.78268565,-0.747318228,-0.19557202,5,2
0.312565913,-0.543294145,-0.084401059,2,2
0.155574452,-0.526766838,-0.252007406,3,2
0.019194116,-0.550170769,-0.20193318,3,2
0.340312922,-0.626901519,-0.287910696,3,2
0.436746233,-0.926813332,-0.144229477,3,2
0.082794412,-0.564861812,-0.078653848,3,2
-0.192891385,-0.525146198,-0.266277594,3,2
0.265841348,-0.810859507,-0.041362764,6,2
0.136631957,-0.55089884,-0.338208084,3,2
-0.121331087,-0.514673731,-0.189404968,3,2
0.385606259,-0.936053816,-0.146424214,3,2
-0.20855408,-0.480813009,-0.36610935,3,2
0.20973437,-0.779876879,-0.177840811,3,2
-0.105823286,-0.588899595,-0.235773797,3,2
0.004845114,-0.660564882,-0.139529322,3,2
0.188991819,-0.937528948,-0.178619205,3,2
-0.030494937,-0.599525155,-0.245259061,3,2
0.269348048,-0.613594714,-0.173182643,3,2
-0.153960172,-0.594783456,-0.293371029,3,2
0.017279972,-0.668928054,-0.317496839,3,2
0.174873599,-0.797802924,-0.132560805,3,2
-0.182863031,-0.470423702,-0.044400725,3,2
-0.165618027,-0.338958119,-0.42314487,3,2
0.235924022,-0.876761424,-0.169212928,3,2
0.072141706,-0.684715522,-0.124395333,3,2
0.010150995,-0.646844201,-0.209547401,3,2
-0.048687385,-0.440538817,-0.318945433,3,2
0.057876199,-0.607687172,-0.133150702,3,2
0.293209921,-0.859428477,-0.116200758,3,2
0.220777266,-0.572173156,-0.309246801,3,2
-0.003566448,-0.509880944,-0.209972164,3,2
-0.008442133,-0.421165379,-0.217015533,3,2
0.206283828,-0.773313238,-0.149069326,3,2
-0.128712309,-0.537395004,-0.162653181,3,2
0.053262247,-0.769475418,-0.22754268,3,2
0.345658178,-0.605035288,-0.329975874,3,2
0.092870967,-0.511211549,-0.130944471,3,2
0.018093305,-0.336968143,0.037436831,3,2
0.006904787,-0.49301883,-0.062370506,3,2
0.197943531,-0.887545452,-0.11968406,6,2
-0.157341128,-0.638114898,-0.264021592,3,2
0.238402781,-0.926594687,-0.153358953,3,2
0.049003492,-0.415314432,0.043261451,3,2
0.149574931,-0.592046459,-0.339135044,3,2
0.14812755,-0.507438061,-0.331299438,3,2
0.384170899,-0.889933502,-0.114604018,3,2
0.00968341,-0.483819494,-0.236825712,3,2
0.11833191,-0.71044423,-0.106078353,3,2
0.089928779,-0.591131486,-0.033595259,3,2
0.373262512,-0.376455427,0.240056821,2,3
0.327265075,-0.113245866,0.343752511,2,3
0.321798364,-0.194072416,0.265178332,2,3
-0.020412146,-0.301373989,0.256024983,2,3
0.547962781,-0.422455075,0.19553899,2,3
0.320006671,-0.301812946,0.22849468,2,3
0.096761874,-0.423176842,0.160663744,2,3
0.267646787,-0.647805515,-0.153195546,2,3
0.125877597,-0.40353563,0.059350143,2,3
0.46580815,-0.512116091,0.077195266,2,3
0.291806833,-0.325379805,0.032772172,2,3
0.369379389,-0.531222428,0.0212777,2,3
0.367614417,-0.584558261,-0.151586677,2,3
0.391464039,-0.519347336,0.053803452,2,3
0.148320986,-0.413025326,0.159763653,2,3
0.138884286,-0.381151978,0.144795106,2,3
0.297953237,-0.544899304,-0.021543113,7,3
0.162395095,-0.423550011,0.139778626,2,3
0.466347296,-0.371618405,0.222775347,2,3
0.093052893,0.145828492,0.196755352,2,3
-0.164752834,-0.296937431,-0.35846337,2,3
0.45798155,-0.427283614,0.171216776,2,3
-3.680111972,-0.778404794,-0.153301554,5,3
0.17848408,-0.405566744,0.1543676,2,3
0.314979085,-0.523514633,0.059561521,2,3
0.540556927,-0.237163458,0.298048316,2,3
0.09904358,-0.194932072,0.169034636,2,3
0.325351172,-0.300233873,0.245633626,2,3
-0.006488664,-0.321866769,0.261321006,2,3
0.104620317,-0.325782454,0.268104214,2,3
-0.069690764,-0.188526273,0.118714893,2,3
0.212268561,-0.445394601,0.014724955,2,3
0.383751042,-0.291913682,0.25172421,2,3
0.011450997,-0.377646686,0.070734,2,3
0.337757418,-0.483689127,0.106877114,2,3
-0.060186161,-0.285514292,0.141152133,2,3
0.287353995,-0.437326637,0.15404564,2,3
0.362327647,-0.378828968,0.151566385,2,3
0.284571458,-0.480904833,0.094015273,2,3
-0.035917837,-0.021556994,-0.491695186,4,3
0.632682949,-0.379769166,0.214091425,2,3
0.162114015,-0.326469277,0.233330667,2,3
-0.29058714,-0.315503731,-0.360523715,5,3
0.163047072,-0.171819614,0.137790084,2,3
0.268530089,-0.425143696,0.172879786,2,3
0.318206818,-0.147460221,0.364370495,2,3
0.537187453,-0.444155122,0.168369255,2,3
0.667325008,-0.333403689,0.340656338,2,3
0.626340425,-0.592186384,0.037070422,2,3
0.520778578,-0.53961378,0.161268446,2,3
-0.146789653,-0.224718428,0.176129085,2,3
0.294541438,-0.062859741,0.362912385,2,3
-0.056690305,0.061101887,-0.541942171,4,3
0.522030446,-0.447545009,0.05255048,2,3
0.196381816,-0.38229651,0.180806173,2,3
-0.119812571,-0.164407611,0.126288208,2,3
0.1516654,-0.38021395,0.166091703,2,3
